datetime;id;devicetype;co2;temp;light;moist;movement;noise
2014-11-30T14:04:16;SH8/2I2kXiBIBd;device;705;24.19;37;30;0;60.58
2014-11-30T14:05:16;SH8/2I2kXiBIBd;device;693;24.19;37;29;0;60.17
2014-11-30T14:06:17;SH8/2I2kXiBIBd;device;684;24.19;37;29;0;60.52
2014-11-30T14:07:17;SH8/2I2kXiBIBd;device;675;24.17;37;29;0;60.41
2014-11-30T14:08:17;SH8/2I2kXiBIBd;device;667;24.17;37;29;0;60.29
2014-11-30T14:09:18;SH8/2I2kXiBIBd;device;661;24.17;37;29;0;60.2
2014-11-30T14:10:18;SH8/2I2kXiBIBd;device;659;24.17;37;29;0;60.07
2014-11-30T14:11:18;SH8/2I2kXiBIBd;device;655;24.17;37;29;0;60.02
2014-11-30T14:12:19;SH8/2I2kXiBIBd;device;655;24.17;37;29;0;60.07
2014-11-30T14:13:19;SH8/2I2kXiBIBd;device;650;24.17;37;29;0;60.05
2014-11-30T14:14:19;SH8/2I2kXiBIBd;device;650;24.17;37;29;0;61.09
2014-11-30T14:15:19;SH8/2I2kXiBIBd;device;644;24.16;37;29;0;60.32
2014-11-30T14:16:20;SH8/2I2kXiBIBd;device;639;24.16;37;29;0;60.58
2014-11-30T14:17:20;SH8/2I2kXiBIBd;device;639;24.17;37;29;0;60.6
2014-11-30T14:18:20;SH8/2I2kXiBIBd;device;637;24.14;37;29;0;60.33
2014-11-30T14:19:21;SH8/2I2kXiBIBd;device;636;24.16;37;29;0;60.11
2014-11-30T14:20:21;SH8/2I2kXiBIBd;device;635;24.17;37;29;0;60.45
2014-11-30T14:21:21;SH8/2I2kXiBIBd;device;634;24.16;37;29;0;60.02
2014-11-30T14:22:22;SH8/2I2kXiBIBd;device;633;24.16;37;29;0;60.02
2014-11-30T14:23:22;SH8/2I2kXiBIBd;device;631;24.16;37;29;0;62.22
2014-11-30T14:24:22;SH8/2I2kXiBIBd;device;628;24.14;37;29;0;62.63
2014-11-30T14:25:22;SH8/2I2kXiBIBd;device;625;24.16;37;29;0;60.32
2014-11-30T14:26:23;SH8/2I2kXiBIBd;device;621;24.16;37;29;0;60.02
2014-11-30T14:27:23;SH8/2I2kXiBIBd;device;619;24.16;37;28;0;60.23
2014-11-30T14:28:23;SH8/2I2kXiBIBd;device;617;24.16;37;28;0;60.1
2014-11-30T14:29:24;SH8/2I2kXiBIBd;device;617;24.14;37;28;0;60.02
2014-11-30T14:30:24;SH8/2I2kXiBIBd;device;617;24.14;37;28;0;60.02
2014-11-30T14:31:24;SH8/2I2kXiBIBd;device;616;24.14;37;28;0;60.36
2014-11-30T14:32:25;SH8/2I2kXiBIBd;device;615;-40;37;0;0;60.13
2014-11-30T14:33:25;SH8/2I2kXiBIBd;device;614;24.14;37;28;0;60.05
2014-11-30T14:34:25;SH8/2I2kXiBIBd;device;613;24.14;37;28;0;60.1
2014-11-30T14:35:25;SH8/2I2kXiBIBd;device;611;24.14;37;28;1;61.52
2014-11-30T14:36:26;SH8/2I2kXiBIBd;device;611;24.14;37;28;0;60.54
2014-11-30T14:37:26;SH8/2I2kXiBIBd;device;611;24.13;37;28;0;61.33
2014-11-30T14:38:26;SH8/2I2kXiBIBd;device;610;24.14;37;28;0;60.27
2014-11-30T14:39:27;SH8/2I2kXiBIBd;device;608;24.14;37;28;0;60.1
2014-11-30T14:40:27;SH8/2I2kXiBIBd;device;608;24.13;37;28;0;60.1
2014-11-30T14:41:27;SH8/2I2kXiBIBd;device;607;24.14;37;28;0;63.01
2014-11-30T14:42:28;SH8/2I2kXiBIBd;device;607;24.14;37;28;0;60.05
2014-11-30T14:43:28;SH8/2I2kXiBIBd;device;605;24.14;37;28;0;61.43
2014-11-30T14:44:28;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;60.82
2014-11-30T14:45:28;SH8/2I2kXiBIBd;device;602;24.13;37;28;0;60.05
2014-11-30T14:46:29;SH8/2I2kXiBIBd;device;601;24.13;37;28;0;60.36
2014-11-30T14:47:29;SH8/2I2kXiBIBd;device;602;24.14;37;28;0;60.36
2014-11-30T14:48:29;SH8/2I2kXiBIBd;device;601;24.14;37;28;0;61.81
2014-11-30T14:49:30;SH8/2I2kXiBIBd;device;0;24.13;37;28;0;60.05
2014-11-30T14:50:30;SH8/2I2kXiBIBd;device;601;24.14;37;28;0;60.95
2014-11-30T14:51:30;SH8/2I2kXiBIBd;device;602;24.14;37;28;0;60.11
2014-11-30T14:52:31;SH8/2I2kXiBIBd;device;602;24.13;36;28;1;62.4
2014-11-30T14:53:31;SH8/2I2kXiBIBd;device;602;24.13;37;28;1;61.01
2014-11-30T14:54:31;SH8/2I2kXiBIBd;device;602;24.13;37;28;0;61.17
2014-11-30T14:55:31;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;61.06
2014-11-30T14:56:32;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;62.37
2014-11-30T14:57:32;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.08
2014-11-30T14:58:32;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.2
2014-11-30T14:59:33;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.02
2014-11-30T15:00:33;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;60.05
2014-11-30T15:01:33;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.02
2014-11-30T15:02:34;SH8/2I2kXiBIBd;device;602;24.12;37;28;1;61.25
2014-11-30T15:03:34;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.1
2014-11-30T15:04:34;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;60.2
2014-11-30T15:05:35;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.16
2014-11-30T15:06:35;SH8/2I2kXiBIBd;device;602;24.13;37;28;0;60.08
2014-11-30T15:07:35;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;61.31
2014-11-30T15:08:35;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.89
2014-11-30T15:09:36;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;60.05
2014-11-30T15:10:36;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.87
2014-11-30T15:11:36;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;61.24
2014-11-30T15:12:37;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.35
2014-11-30T15:13:37;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.04
2014-11-30T15:14:37;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.05
2014-11-30T15:15:38;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;60.57
2014-11-30T15:16:38;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.1
2014-11-30T15:17:38;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;61.42
2014-11-30T15:18:38;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.23
2014-11-30T15:19:39;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;60.04
2014-11-30T15:20:39;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;60.84
2014-11-30T15:21:39;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.48
2014-11-30T15:22:40;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.02
2014-11-30T15:23:40;SH8/2I2kXiBIBd;device;603;24.13;37;28;0;60.05
2014-11-30T15:24:40;SH8/2I2kXiBIBd;device;603;24.12;37;28;0;60.13
2014-11-30T15:25:41;SH8/2I2kXiBIBd;device;602;24.13;37;28;0;60.45
2014-11-30T15:26:41;SH8/2I2kXiBIBd;device;602;24.13;37;28;0;60.08
2014-11-30T15:27:41;SH8/2I2kXiBIBd;device;602;24.14;37;28;0;60.46
2014-11-30T15:28:41;SH8/2I2kXiBIBd;device;602;24.13;37;28;0;60.62
2014-11-30T15:29:42;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;60.04
2014-11-30T15:30:42;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;60.14
2014-11-30T15:31:42;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;61.09
2014-11-30T15:32:43;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;61.12
2014-11-30T15:33:43;SH8/2I2kXiBIBd;device;604;24.14;37;28;0;60.11
2014-11-30T15:34:43;SH8/2I2kXiBIBd;device;604;24.14;37;28;0;60.05
2014-11-30T15:35:44;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;60.02
2014-11-30T15:36:44;SH8/2I2kXiBIBd;device;603;24.16;37;28;0;61.43
2014-11-30T15:37:44;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;60.02
2014-11-30T15:38:44;SH8/2I2kXiBIBd;device;603;24.14;37;28;0;60.14
2014-11-30T15:39:45;SH8/2I2kXiBIBd;device;603;24.16;37;28;0;60.89
2014-11-30T15:40:45;SH8/2I2kXiBIBd;device;603;24.16;37;28;0;66.26
2014-11-30T15:41:45;SH8/2I2kXiBIBd;device;604;24.16;37;28;0;60.35
2014-11-30T15:42:46;SH8/2I2kXiBIBd;device;604;24.16;37;28;0;61.24
2014-11-30T15:43:46;SH8/2I2kXiBIBd;device;605;24.16;37;28;0;60.02
2014-11-30T15:44:46;SH8/2I2kXiBIBd;device;605;24.16;37;28;0;60.05
2014-11-30T15:45:47;SH8/2I2kXiBIBd;device;605;24.16;37;28;0;60.02
2014-11-30T15:46:47;SH8/2I2kXiBIBd;device;605;24.16;37;28;0;60.89
2014-11-30T15:47:47;SH8/2I2kXiBIBd;device;606;24.16;37;28;0;60.11
2014-11-30T15:48:47;SH8/2I2kXiBIBd;device;606;24.16;37;28;0;61.46
2014-11-30T15:49:48;SH8/2I2kXiBIBd;device;606;24.16;37;28;0;60.11
2014-11-30T15:50:48;SH8/2I2kXiBIBd;device;606;24.17;37;28;0;60.45
2014-11-30T15:51:48;SH8/2I2kXiBIBd;device;606;24.16;37;28;0;60.52
2014-11-30T15:52:49;SH8/2I2kXiBIBd;device;607;24.17;37;28;0;60.14
2014-11-30T15:53:49;SH8/2I2kXiBIBd;device;608;24.16;37;28;1;61.53
2014-11-30T15:54:49;SH8/2I2kXiBIBd;device;608;24.16;37;28;1;60.16
2014-11-30T15:55:50;SH8/2I2kXiBIBd;device;608;24.16;37;28;0;60.02
2014-11-30T15:56:50;SH8/2I2kXiBIBd;device;607;24.16;37;28;0;60.55
2014-11-30T15:57:50;SH8/2I2kXiBIBd;device;607;24.16;37;28;0;60.07
2014-11-30T15:58:51;SH8/2I2kXiBIBd;device;607;24.17;37;28;0;60.02
2014-11-30T15:59:51;SH8/2I2kXiBIBd;device;607;24.16;37;28;0;60.64
2014-11-30T16:00:51;SH8/2I2kXiBIBd;device;607;24.16;37;28;0;60.14
2014-11-30T16:01:51;SH8/2I2kXiBIBd;device;607;24.16;37;28;1;60.95
2014-11-30T16:02:52;SH8/2I2kXiBIBd;device;607;24.16;37;28;0;60.07
2014-11-30T16:03:52;SH8/2I2kXiBIBd;device;607;24.17;37;27;0;60.27
2014-11-30T16:04:52;SH8/2I2kXiBIBd;device;607;24.16;37;27;0;60.57
2014-11-30T16:05:53;SH8/2I2kXiBIBd;device;607;24.16;37;27;0;61.42
2014-11-30T16:06:53;SH8/2I2kXiBIBd;device;607;24.16;37;27;0;60.04
2014-11-30T16:07:53;SH8/2I2kXiBIBd;device;606;24.16;37;27;0;60.02
2014-11-30T16:08:54;SH8/2I2kXiBIBd;device;606;24.16;37;27;0;60.32
2014-11-30T16:09:54;SH8/2I2kXiBIBd;device;607;24.16;37;27;0;60.04
2014-11-30T16:10:54;SH8/2I2kXiBIBd;device;607;24.16;37;27;0;60.08
2014-11-30T16:11:54;SH8/2I2kXiBIBd;device;607;24.16;37;27;0;60.14
2014-11-30T16:12:55;SH8/2I2kXiBIBd;device;608;-40;37;0;0;60.16
2014-11-30T16:13:55;SH8/2I2kXiBIBd;device;608;24.16;37;27;0;60.11
2014-11-30T16:14:55;SH8/2I2kXiBIBd;device;608;24.17;37;27;0;60.19
2014-11-30T16:15:56;SH8/2I2kXiBIBd;device;608;24.16;37;27;0;60.32
2014-11-30T16:16:56;SH8/2I2kXiBIBd;device;609;24.17;37;27;0;60.11
2014-11-30T16:17:56;SH8/2I2kXiBIBd;device;610;24.16;36;27;1;63.31
2014-11-30T16:18:57;SH8/2I2kXiBIBd;device;610;24.16;37;27;1;63.89
2014-11-30T16:19:57;SH8/2I2kXiBIBd;device;610;24.16;37;27;0;60.1
2014-11-30T16:20:57;SH8/2I2kXiBIBd;device;610;24.16;37;27;0;60.1
2014-11-30T16:21:57;SH8/2I2kXiBIBd;device;611;24.17;37;27;0;60.21
2014-11-30T16:22:58;SH8/2I2kXiBIBd;device;610;24.17;37;27;0;60.49
2014-11-30T16:23:58;SH8/2I2kXiBIBd;device;610;24.17;37;27;0;60.1
2014-11-30T16:24:58;SH8/2I2kXiBIBd;device;610;24.17;37;27;0;60.27
2014-11-30T16:25:59;SH8/2I2kXiBIBd;device;609;24.17;37;27;1;67.14
2014-11-30T16:26:59;SH8/2I2kXiBIBd;device;609;24.17;37;27;0;61.53
2014-11-30T16:27:59;SH8/2I2kXiBIBd;device;8224;24.17;37;27;0;60.73
2014-11-30T16:29:00;SH8/2I2kXiBIBd;device;0;24.16;37;27;0;60.02
2014-11-30T16:30:00;SH8/2I2kXiBIBd;device;610;24.16;37;27;0;61.87
2014-11-30T16:31:00;SH8/2I2kXiBIBd;device;610;24.16;37;27;0;60.02
2014-11-30T16:32:00;SH8/2I2kXiBIBd;device;611;24.16;37;27;0;60.08
2014-11-30T16:33:01;SH8/2I2kXiBIBd;device;611;24.16;37;27;0;61.36
2014-11-30T16:34:01;SH8/2I2kXiBIBd;device;611;24.14;37;27;0;61.42
2014-11-30T16:35:01;SH8/2I2kXiBIBd;device;611;24.16;37;27;0;60.02
2014-11-30T16:36:02;SH8/2I2kXiBIBd;device;611;24.17;37;27;0;61.18
2014-11-30T16:37:02;SH8/2I2kXiBIBd;device;611;24.17;37;27;0;61.06
2014-11-30T16:38:02;SH8/2I2kXiBIBd;device;612;24.17;37;27;0;60.46
2014-11-30T16:39:03;SH8/2I2kXiBIBd;device;611;24.17;37;27;0;61.97
2014-11-30T16:40:03;SH8/2I2kXiBIBd;device;611;24.16;37;27;0;60.65
2014-11-30T16:41:03;SH8/2I2kXiBIBd;device;611;24.17;37;27;0;61.34
2014-11-30T16:42:04;SH8/2I2kXiBIBd;device;611;24.17;37;27;0;60.02
2014-11-30T16:43:04;SH8/2I2kXiBIBd;device;612;24.16;37;27;0;60.58
2014-11-30T16:44:04;SH8/2I2kXiBIBd;device;612;24.16;37;27;0;60.21
2014-11-30T16:45:04;SH8/2I2kXiBIBd;device;612;24.17;37;27;0;60.02
2014-11-30T16:46:05;SH8/2I2kXiBIBd;device;612;24.17;37;27;0;60.52
2014-11-30T16:47:05;SH8/2I2kXiBIBd;device;612;24.17;37;27;0;60.98
2014-11-30T16:48:05;SH8/2I2kXiBIBd;device;612;24.17;37;27;0;60.82
2014-11-30T16:49:06;SH8/2I2kXiBIBd;device;613;24.16;37;27;0;61.24
2014-11-30T16:50:06;SH8/2I2kXiBIBd;device;613;24.17;37;27;0;60.89
2014-11-30T16:51:06;SH8/2I2kXiBIBd;device;615;24.17;37;27;0;61.37
2014-11-30T16:52:07;SH8/2I2kXiBIBd;device;614;24.17;37;27;0;60.1
2014-11-30T16:53:07;SH8/2I2kXiBIBd;device;614;24.17;37;27;0;61.77
2014-11-30T16:54:07;SH8/2I2kXiBIBd;device;615;24.17;37;27;0;60.13
2014-11-30T16:55:07;SH8/2I2kXiBIBd;device;616;24.17;37;27;0;60.36
2014-11-30T16:56:08;SH8/2I2kXiBIBd;device;617;24.17;37;27;0;60.05
2014-11-30T16:57:08;SH8/2I2kXiBIBd;device;617;24.16;37;27;0;60.68
2014-11-30T16:58:08;SH8/2I2kXiBIBd;device;618;24.16;37;27;0;60.41
2014-11-30T16:59:09;SH8/2I2kXiBIBd;device;619;24.16;37;27;0;61.17
2014-11-30T17:00:09;SH8/2I2kXiBIBd;device;619;24.16;37;27;0;60.6
2014-11-30T17:01:09;SH8/2I2kXiBIBd;device;619;24.17;37;27;0;60.2
2014-11-30T17:02:10;SH8/2I2kXiBIBd;device;619;24.17;37;27;0;60.27
2014-11-30T17:03:10;SH8/2I2kXiBIBd;device;619;24.17;37;27;0;60.02
2014-11-30T17:04:10;SH8/2I2kXiBIBd;device;619;24.17;37;27;0;60.11
2014-11-30T17:05:10;SH8/2I2kXiBIBd;device;620;24.17;37;27;0;61.42
2014-11-30T17:06:11;SH8/2I2kXiBIBd;device;620;24.17;37;27;0;60.32
2014-11-30T17:07:11;SH8/2I2kXiBIBd;device;620;24.17;37;27;0;61.87
2014-11-30T17:08:11;SH8/2I2kXiBIBd;device;619;24.17;37;27;1;62
2014-11-30T17:09:12;SH8/2I2kXiBIBd;device;620;24.17;37;27;0;61.68
2014-11-30T17:10:12;SH8/2I2kXiBIBd;device;619;24.17;37;27;0;60.9
2014-11-30T17:11:12;SH8/2I2kXiBIBd;device;619;24.17;37;27;0;62.31
2014-11-30T17:12:13;SH8/2I2kXiBIBd;device;619;24.17;37;27;0;60.77
2014-11-30T17:13:13;SH8/2I2kXiBIBd;device;620;24.17;37;27;0;61.24
2014-11-30T17:14:13;SH8/2I2kXiBIBd;device;620;24.17;37;27;0;61.69
2014-11-30T17:15:13;SH8/2I2kXiBIBd;device;621;24.17;37;27;0;60.92
2014-11-30T17:16:14;SH8/2I2kXiBIBd;device;622;24.17;37;27;0;60.6
2014-11-30T17:17:14;SH8/2I2kXiBIBd;device;622;24.17;37;27;0;60.07
2014-11-30T17:18:14;SH8/2I2kXiBIBd;device;622;24.17;37;27;0;61.23
2014-11-30T17:19:15;SH8/2I2kXiBIBd;device;622;24.17;37;27;0;61.68
2014-11-30T17:20:15;SH8/2I2kXiBIBd;device;622;24.17;37;27;0;61.43
2014-11-30T17:21:15;SH8/2I2kXiBIBd;device;622;24.17;37;27;0;60.77
2014-11-30T17:22:16;SH8/2I2kXiBIBd;device;622;24.17;37;27;0;61.37
2014-11-30T17:23:16;SH8/2I2kXiBIBd;device;623;24.17;37;27;0;62.68
2014-11-30T17:24:16;SH8/2I2kXiBIBd;device;623;24.17;37;27;0;60.02
2014-11-30T17:25:16;SH8/2I2kXiBIBd;device;623;24.17;37;27;0;61.33
2014-11-30T17:26:17;SH8/2I2kXiBIBd;device;624;24.16;37;27;0;60.99
2014-11-30T17:27:17;SH8/2I2kXiBIBd;device;624;24.17;37;27;0;60.57
2014-11-30T17:28:17;SH8/2I2kXiBIBd;device;625;24.17;37;27;0;61.77
2014-11-30T17:29:18;SH8/2I2kXiBIBd;device;625;24.17;37;27;0;60.7
2014-11-30T17:30:18;SH8/2I2kXiBIBd;device;625;24.17;37;27;0;60.77
2014-11-30T17:31:18;SH8/2I2kXiBIBd;device;625;24.17;37;27;0;62.88
2014-11-30T17:32:19;SH8/2I2kXiBIBd;device;625;24.16;37;27;0;60.83
2014-11-30T17:33:19;SH8/2I2kXiBIBd;device;626;24.16;37;27;0;60.29
2014-11-30T17:34:19;SH8/2I2kXiBIBd;device;626;24.17;37;27;0;61.01
2014-11-30T17:35:19;SH8/2I2kXiBIBd;device;626;24.17;37;27;0;60.24
2014-11-30T17:36:20;SH8/2I2kXiBIBd;device;627;24.17;37;27;0;60.57
2014-11-30T17:37:20;SH8/2I2kXiBIBd;device;627;24.17;37;27;0;61.8
2014-11-30T17:38:20;SH8/2I2kXiBIBd;device;628;24.17;37;27;0;60.02
2014-11-30T17:39:21;SH8/2I2kXiBIBd;device;628;24.17;37;27;0;60.62
2014-11-30T17:40:21;SH8/2I2kXiBIBd;device;628;24.17;37;27;0;61.27
2014-11-30T17:41:21;SH8/2I2kXiBIBd;device;628;24.17;37;27;1;61.09
2014-11-30T17:42:22;SH8/2I2kXiBIBd;device;628;24.17;37;27;0;60.58
2014-11-30T17:43:22;SH8/2I2kXiBIBd;device;628;24.17;37;27;0;60.48
2014-11-30T17:44:22;SH8/2I2kXiBIBd;device;627;24.17;37;27;0;61.14
2014-11-30T17:45:23;SH8/2I2kXiBIBd;device;628;24.19;37;27;0;62.25
2014-11-30T17:46:23;SH8/2I2kXiBIBd;device;628;24.19;37;27;0;61.64
2014-11-30T17:47:23;SH8/2I2kXiBIBd;device;628;24.19;37;27;0;61.05
2014-11-30T17:48:23;SH8/2I2kXiBIBd;device;628;24.19;37;27;0;62.47
2014-11-30T17:49:24;SH8/2I2kXiBIBd;device;628;24.19;37;27;0;60.13
2014-11-30T17:50:24;SH8/2I2kXiBIBd;device;628;24.19;37;27;0;62.13
2014-11-30T17:51:24;SH8/2I2kXiBIBd;device;629;24.19;37;27;0;60.41
2014-11-30T17:52:25;SH8/2I2kXiBIBd;device;629;24.19;37;27;0;61.09
2014-11-30T17:53:25;SH8/2I2kXiBIBd;device;629;24.2;37;27;0;61.23
2014-11-30T17:54:25;SH8/2I2kXiBIBd;device;630;24.19;37;27;0;61.61
2014-11-30T17:55:26;SH8/2I2kXiBIBd;device;630;24.19;37;27;0;61.23
2014-11-30T17:56:26;SH8/2I2kXiBIBd;device;630;24.19;37;27;0;61.52
2014-11-30T17:57:26;SH8/2I2kXiBIBd;device;629;24.19;37;27;0;60.24
2014-11-30T17:58:26;SH8/2I2kXiBIBd;device;630;24.19;37;27;0;60.02
2014-11-30T17:59:27;SH8/2I2kXiBIBd;device;630;24.19;37;27;0;61.72
2014-11-30T18:00:27;SH8/2I2kXiBIBd;device;630;24.19;36;27;1;61.34
2014-11-30T18:01:27;SH8/2I2kXiBIBd;device;630;24.17;37;27;1;62.13
2014-11-30T18:02:28;SH8/2I2kXiBIBd;device;630;24.19;37;27;0;60.93
2014-11-30T18:03:28;SH8/2I2kXiBIBd;device;630;24.19;37;28;0;60.07
2014-11-30T18:04:28;SH8/2I2kXiBIBd;device;631;24.19;37;27;0;60.07
2014-11-30T18:05:29;SH8/2I2kXiBIBd;device;632;24.19;37;27;0;60.07
2014-11-30T18:06:29;SH8/2I2kXiBIBd;device;632;24.19;37;27;0;60.11
2014-11-30T18:07:29;SH8/2I2kXiBIBd;device;631;24.19;37;27;1;61.31
2014-11-30T18:08:29;SH8/2I2kXiBIBd;device;631;24.19;36;27;1;61.33
2014-11-30T18:09:30;SH8/2I2kXiBIBd;device;0;24.19;37;27;1;60.77
2014-11-30T18:10:30;SH8/2I2kXiBIBd;device;631;24.2;37;27;0;61.56
2014-11-30T18:11:30;SH8/2I2kXiBIBd;device;631;24.2;37;27;0;60.04
2014-11-30T18:12:31;SH8/2I2kXiBIBd;device;631;24.2;37;27;0;60.35
2014-11-30T18:13:31;SH8/2I2kXiBIBd;device;631;24.2;37;27;0;60.48
2014-11-30T18:14:31;SH8/2I2kXiBIBd;device;631;24.22;37;27;0;60.27
2014-11-30T18:15:32;SH8/2I2kXiBIBd;device;631;24.2;37;27;0;60.84
2014-11-30T18:16:32;SH8/2I2kXiBIBd;device;631;24.2;37;27;0;61.58
2014-11-30T18:17:32;SH8/2I2kXiBIBd;device;632;24.2;37;27;0;60.04
2014-11-30T18:18:32;SH8/2I2kXiBIBd;device;632;24.2;37;27;0;60.35
2014-11-30T18:19:33;SH8/2I2kXiBIBd;device;633;24.2;37;27;0;60.04
2014-11-30T18:20:33;SH8/2I2kXiBIBd;device;634;24.19;37;27;0;60.16
2014-11-30T18:21:33;SH8/2I2kXiBIBd;device;634;24.22;37;27;0;60.2
2014-11-30T18:22:34;SH8/2I2kXiBIBd;device;633;24.2;37;27;0;60.17
2014-11-30T18:23:34;SH8/2I2kXiBIBd;device;633;24.2;37;27;0;62.18
2014-11-30T18:24:34;SH8/2I2kXiBIBd;device;632;24.2;37;27;0;60.77
2014-11-30T18:25:35;SH8/2I2kXiBIBd;device;633;24.2;37;27;0;60.49
2014-11-30T18:26:35;SH8/2I2kXiBIBd;device;633;24.2;37;27;0;60.2
2014-11-30T18:27:35;SH8/2I2kXiBIBd;device;633;24.2;37;27;0;60.17
2014-11-30T18:28:35;SH8/2I2kXiBIBd;device;632;24.2;37;27;0;60.45
2014-11-30T18:29:36;SH8/2I2kXiBIBd;device;632;24.2;37;27;0;60.67
2014-11-30T18:30:36;SH8/2I2kXiBIBd;device;631;24.2;37;27;0;60.87
2014-11-30T18:31:36;SH8/2I2kXiBIBd;device;630;24.2;37;27;0;60.6
2014-11-30T18:32:37;SH8/2I2kXiBIBd;device;630;24.2;37;27;0;60.07
2014-11-30T18:33:37;SH8/2I2kXiBIBd;device;630;24.22;37;27;0;62.59
2014-11-30T18:34:37;SH8/2I2kXiBIBd;device;630;24.2;37;27;0;60.11
2014-11-30T18:35:38;SH8/2I2kXiBIBd;device;630;24.22;37;27;0;60.26
2014-11-30T18:36:38;SH8/2I2kXiBIBd;device;630;24.22;37;27;0;60.67
2014-11-30T18:37:38;SH8/2I2kXiBIBd;device;630;24.22;37;27;0;60.07
2014-11-30T18:38:39;SH8/2I2kXiBIBd;device;631;24.22;37;27;0;60.27
2014-11-30T18:39:39;SH8/2I2kXiBIBd;device;634;24.22;37;27;0;60.42
2014-11-30T18:40:39;SH8/2I2kXiBIBd;device;635;24.22;37;27;0;60.36
2014-11-30T18:41:39;SH8/2I2kXiBIBd;device;635;24.22;37;27;0;60.05
2014-11-30T18:42:40;SH8/2I2kXiBIBd;device;635;24.22;37;27;0;60.33
2014-11-30T18:43:40;SH8/2I2kXiBIBd;device;635;24.23;37;27;0;61.34
2014-11-30T18:44:40;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;62.13
2014-11-30T18:45:41;SH8/2I2kXiBIBd;device;635;24.22;37;27;0;60.39
2014-11-30T18:46:41;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;61.28
2014-11-30T18:47:41;SH8/2I2kXiBIBd;device;635;24.23;37;27;0;60.41
2014-11-30T18:48:42;SH8/2I2kXiBIBd;device;635;24.22;37;27;0;60.24
2014-11-30T18:49:42;SH8/2I2kXiBIBd;device;635;24.22;37;27;0;60.14
2014-11-30T18:50:42;SH8/2I2kXiBIBd;device;636;24.23;37;27;0;60.35
2014-11-30T18:51:42;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;60.52
2014-11-30T18:52:43;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;60.2
2014-11-30T18:53:43;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;60.21
2014-11-30T18:54:43;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;61.81
2014-11-30T18:55:44;SH8/2I2kXiBIBd;device;636;24.23;37;27;1;66.98
2014-11-30T18:56:44;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;60.05
2014-11-30T18:57:44;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;60.02
2014-11-30T18:58:45;SH8/2I2kXiBIBd;device;636;24.23;37;27;0;60.14
2014-11-30T18:59:45;SH8/2I2kXiBIBd;device;636;24.22;37;27;0;61.28
2014-11-30T19:00:45;SH8/2I2kXiBIBd;device;636;24.23;37;27;0;60.29
2014-11-30T19:01:45;SH8/2I2kXiBIBd;device;635;24.23;37;27;1;65.85
2014-11-30T19:02:46;SH8/2I2kXiBIBd;device;635;24.23;37;27;0;60.19
2014-11-30T19:03:46;SH8/2I2kXiBIBd;device;635;24.23;37;27;0;60.02
2014-11-30T19:04:46;SH8/2I2kXiBIBd;device;634;24.23;37;27;0;60.07
2014-11-30T19:05:47;SH8/2I2kXiBIBd;device;633;24.22;37;26;0;60.05
2014-11-30T19:06:47;SH8/2I2kXiBIBd;device;632;24.22;37;26;0;60.16
2014-11-30T19:07:47;SH8/2I2kXiBIBd;device;629;24.22;37;26;0;60.38
